Type,Category,Title,Author,URL,Description,Topic ID,Rating Avg,Rating Value
Tips,Sheldon Workbench StructuralDynamics StructuralNonlin,Using CMS in Workbench Simulation [ZIP],"Sheldon Imaoka (ANSYS, Inc.)",http://ansys.net/tips_sheldon/STI0701_CMS_in_Simulation.zip,"<i>""At Workbench 11.0, the ANSYS Rigid Dynamics add-on module enables users to model complex kinematic assemblies, whereby system-level performance as well as accurate force loading on components can be obtained.<br>
Although the parts in the assembly may initially be considered rigid, an interesting, related method is the use of component mode synthesis (CMS) to account for the flexibility of parts.  This memo will attempt to cover a way in which users can incorporate CMS in their multibody analyses in Workbench Simulation.""</i><br>
[For version 12.0, use supplied ""cms_use_v12.mac"" instead of ""cms_use.mac"" - courtesy of D. Creech.]<br>
(Week 37, week of 05/27/07.)",1050,9.821428571,28
Tips,GeneralOS,File Compression,"Sheldon Imaoka (ANSYS, Inc.)",http://ansys.net/http://ansys.net/?mycat=tnt_sheldon21,"Tip on compressing ANSYS files and different compression algorithms and software, such as gzip, zip, bzip2, lzop, and 7-zip.",1051,10,2
Tips,StructuralGeneral Workbench Sheldon,Spatially-Varying Pressure Loading in Workbench Simulation [ZIP],"Sheldon Imaoka (ANSYS, Inc.)",http://ansys.net/tips_sheldon/STI0702_External_Pressure_Loading_WB_Simulation.zip,"<i>""Workbench Simulation 11.0 allows users not only to apply constant pressure loads or force vectors per unit area but also to utilize hydrostatic pressure loads and line pressure loads (force per unit length), and these can be defined as a function of time. Moreover, fluid pressures can be mapped from a steady-state or transient ANSYS CFX solution.<br>
Despite these options, there may be situations where a user may want to import a predefined, spatially-varying pressure field from an external text file. This can be accomplished through the use of a â€œCommandsâ€ object and APDL tables, which this
memo will introduce.""</i><br>
(Week 38, week of 07/01/07.)
",1052,8.5,20
Undocu,Solution,FCENTRIF,,http://ansys.net/,"<i>FCENTRIF,OFF</i><br>
Turns off centrifugal force effects.  In a stationary frame of reference, centrifugal force is not in the equations of motion; however, it may be included in harmonic analysis at 11.0, so this command will turn that effect off.",1053,10,1
Macros,Prep7,FLDSURF (new),Jeroen Valensa (Modine Mfg. Co.),http://ansys.net/macros/fldsurf.mac,"From the author:<br>
<i>""The reason for not using the afsurf macro is that it takes so long to generate the elements - on very large thermal models I have seen that
method take 12 hours, where my macro will do the same thing in about 15 minutes. The way to do the coupling is to create the surf152 elements
first, using esurf. Select the solid elements over which the 152's will be overlaid, and select the nodes on the surfaces of the solid elements
where you want the 152's to be created. Set the type, mat, and real. Change keyopt 5 to 0 (no extra node) - this will be changed back to 1 by
the macro. Then just issue the esurf command, with nothing after it (no extra node assignment). Now you are almost ready to run the macro!
Just select the NODES of the fluid116 elements and the surf152 ELEMENTS. An easy way to do this in your model would be:<p></p>

esel,s,type,,9<br>
nsle<br>
esel,s,type,,8<p></p>

Now run the macro, it will automatically map the closes fluid node to
each surf152 element to be the extra node for that element. It may take
a while if you have a large number of 116s and 152s, so just be patient.
You won't get any feedback while it is running.""</i>",1054,10,1
Papers,Publications,ANSYS Advantage 2007 Issue 1,"(ANSYS, Inc.)",http://ansys.net/http://www.ansys.com/magazine/issue-1-1-2007-sports.asp,"ANSYS Advantage, Issue 1 of 2007.<br>
Spotlight Supplement on Sports and Leisure Industry.",1055,0,0
Papers,Publications,ANSYS Advantage 2007 Issue 2,"(ANSYS, Inc.)",http://ansys.net/,"ANSYS Advantage, Issue 2 of 2007.<br>
Spotlight Supplement on Biomedical Industry.",1056,0,0
Papers,Electronics Miscellaneous,Using a Heat Transfer Analogy to Solve for Squeeze Film Damping and Stiffness Coefficients in MEMS Structures,"Dale Ostergaard, Jan Mehner",http://ansys.net/papers/mems/mems-thermal-analogy-fsi-damping.pdf,"This paper provides background information on using a heat transfer analogy to solve the Reynolds equation (squeeze film damping).  Although ANSYS now has FLUID136 and FLUID138 to solve such problems, this paper can be useful in gaining a better understanding of these types of analyses.",1057,10,6
Papers,Electronics Miscellaneous,Reduced Order Modeling of Fluid Structural Interactions in MEMS Based on Modal Projection Techniques,"Jan Mehner, Wolfram Doetzel, Bernd Schauwecker, Dale Ostergaard",http://ansys.net/papers/mems/transducers-paper_3.pdf,"This paper provides useful background information on the modal projection technique available in ANSYS with FLUID136 elements (RMFLVEC, DMPRAT, and ABEXTRACT macros).  Although the ROM140 element has not been officially released (it is undocumented), this paper introduces that element as well.",1058,10,1
Undocu,Miscellaneous,RMXPORT,,http://ansys.net/,"<i>RMXPORT,ATOV</i><br>
Translate ANSYS ROM into Verilog-A<p></p>
<i>RMXPORT,VTOA</i><br>
Translate Verilog-A into ANSYS ROM

",1059,0,0
Tips,StructuralNonlin Sheldon,User-Defined Hyperelasticity with USERHYPER [ZIP],"Sheldon Imaoka (ANSYS, Inc.)",http://ansys.net/tips_sheldon/STI0703_USERHYPER.zip,"<i>""User-Programmable Features (UPFs) are an extremely useful feature for analysts that need
additional advanced functionality, especially in the area of constitutive modeling.<br>
TB,HYPER allows users to include many incompressible and compressible hyperelastic
material behavior â€“ Ogden, Arruda-Boyce, Gent, Yeoh, Blatz-Ko are but some of the
available models. However, for those wishing to use a customized strain energy function,
the USERHYPER.F subroutine is available.""</i><br>
(Week 39, week of 09/30/07.) ",1060,10,4
Tips,Sheldon StructuralNonlin,User-Defined Creep Laws with USERCREEP [ZIP],"Sheldon Imaoka (ANSYS, Inc.)",http://ansys.net/tips_sheldon/STI0704_USERCREEP.zip,"<i>""ANSYS provides 13 creep equations for use with implicit creep â€“ these range from
the simple Norton law to the hyperbolic sine form to the Blackburn model to a rational
polynomial expression, to name a few â€“ that can be used to model a range of creep
behavior for metals. The TBFT command provides curve-fitting functionality for the user
wishing to evaluate creep material parameters from test data. Also, the user can model
anisotropic creep as well as combine implicit creep with rate-independent plasticity to
model a wide range of complex material response.<br>
Despite this wealth of features, however, one may wish to incorporate oneâ€™s own
creep law into ANSYS. For example, a company may have their own creep equation
with material parameters already defined and validated through testing. The built-in
creep laws in ANSYS assume creep used in design rather than failure analysis, so the
available creep laws are meant to model primary and secondary creep â€“ consequently,
another need to incorporate a user-defined creep law would arise when a user wants to
include tertiary creep and/or to evaluate creep damage.<br>
This memo will hope to address some aspects of writing oneâ€™s own user-defined
creep law with the USERCREEP.F subroutine to address this issue.""</i><br>
Example using Anand's model.<br>
(Week 40, week of 10/07/07) ",1061,9.722222222,18
Papers,Publications,ANSYS Advantage 2007 Issue 3,"(ANSYS, Inc.)",http://ansys.net/http://www.ansys.com/magazine/issue-1-3-2007-glass.asp,"ANSYS Advantage, Issue 3 of 2007.<br>
Spotlight Supplement on Environmental Design.",1062,0,0
Tips,StructuralNonlin Workbench Sheldon,Buckling in Workbench Simulation [PDF],"Sheldon Imaoka (ANSYS, Inc.)",http://ansys.net/tips_sheldon/STI0705_Buckling.pdf,"<i>""Buckling may be a concern for some situations, where a user may need to modify the
design to prevent buckling within a given load range. Conversely, failure analysis may
need to be performed when a structure has collapsed.<br>
ANSYS and Workbench Simulation have many tools to aid users in solving
geometric instability problems, ranging from linear (eigenvalue) buckling to nonlinear,
post-buckling analyses.""</i><br>
(Week 41, week of 10/14/07)",1063,8.923076923,65
Tips,Sheldon Acoustics,Acoustic Postprocessing [ZIP],"Sheldon Imaoka (ANSYS, Inc.)",http://ansys.net/tips_sheldon/STI0706_Acoustic_Postprocessing.zip,"<i>""Acoustic analyses in ANSYS provides insight to the propagation of sound, and both
visual and aural postprocessing can aid in this objective. This memo hopes to cover
postprocessing methods for acoustic problems other than standard contour and XY plots.""</i><br>
(Week 42, week of 11/18/07)",1064,10,9
Tips,GeneralTip,ANSYS File Unit Numbers,"(ANSYS, Inc.)",http://ansys.net/http://ansys.net/?mycat=tnt_sheldon22,"In some cases, ANSYS error messages may reference a file unit number when a file cannot be read/written.  Knowing what file unit numbers correspond to which files can be helpful in determining the problem.",1065,9.365079365,9
Papers,Publications,ANSYS Advantage 2007 Issue 4,"(ANSYS, Inc.)",http://ansys.net/http://www.ansys.com/magazine/1-4-2007-materials.asp,"ANSYS Advantage, Issue 4 of 2007.<br>
Spotlight Supplement on Materials Industry.",1066,0,0
Undocu,Solution,KEYMOD,,http://ansys.net/,"<i>KEYMOD,itype,knum,value</i><br>
Allows changing element keyoptions during solution.  Use it instead of <i>KEYOPT</i> in /SOLU to change keyoptions between load steps, such as for contact elements.",1067,10,7
Tips,GeneralTip Sheldon Workbench,Meshing in Workbench [PDF],"Sheldon Imaoka (ANSYS, Inc.)",http://ansys.net/tips_sheldon/STI0801_Meshing.pdf,"<i>""Mechanical users have long enjoyed access to a variety of powerful meshing tools
inside of ANSYS to generate high-quality shell, tetrahedral, and swept meshes. During
the past several years, meshing in ANSYS Workbench Simulation has not only grown to
encompass traditional meshing algorithms in ANSYS but has also developed many
features requested by ANSYS users as well as integrated meshing technologies from
ANSYS CFX and ANSYS ICEM CFD.""</i><br>
(Week 43, week of 03/02/08)",1068,9.2,25
InputFile,StructuralDynamics,RESVEC,"Sheldon Imaoka (ANSYS, Inc.)",http://ansys.net/input/resvec.inp,"This input file is a simple demonstration of the usefulness of the residual vector method in capturing accurate higher-frequency response in mode-superposition analyses.<br>
In the input file, change the first two parameters as follows:
<ul>
<li>For results with many modes included and no residual vector, set MY_FREQUENCY = 1 and MY_RESVECTOR = 0
<li>For results with few modes included and no residual vector, set 
MY_FREQUENCY = 0 and MY_RESVECTOR = 0
<li>For results with few modes included and with residual vectors, set MY_FREQUENCY = 0 and MY_RESVECTOR = 1
</ul>
By performing the above, one will see that even at the higher-frequency response, the residual vector method will give results comparable to including many modes even if the user has a smaller set of modes.  <a href=""input/resvec.xls"">An Excel spreadsheet</a> is also available, which tabulates the results (notice the difference in results for higher frequencies - this is where, without residual vector method and fewer modes, one may not accurately capture higher-frequency response).<br>
Note that the residual vector method includes stiffness of higher frequencies, but one should still have enough modes to characterize the mass of the structure (i.e., it's not a panacea for insufficient modes).  Also, use of ANSYS 11.0 or higher is required.

",1069,9.285714286,7
